"","period","org_code","type","attendances","breaches","admissions"
"5671",2017-11-01,"M85813","other",3491,0,0
"5672",2017-11-01,"RQ3","1",5838,1232,1142
"5673",2017-11-01,"RJF","1",5418,1061,1885
"5674",2017-11-01,"RJF","other",4224,0,6
"5675",2017-11-01,"RGT","1",10153,1657,3289
"5676",2017-11-01,"RGT","other",3284,2,24
"5677",2017-11-01,"RFS","1",6838,227,2092
"5678",2017-11-01,"NQ108","other",2359,5,0
"5679",2017-11-01,"RDE","1",7685,905,2428
"5680",2017-11-01,"RDE","other",4411,0,0
"5681",2017-11-01,"Y03571","other",6051,3,0
"5682",2017-11-01,"RTG","1",10935,1798,3116
"5683",2017-11-01,"RTG","other",4743,3,77
"5684",2017-11-01,"RY8","other",4853,0,0
"5685",2017-11-01,"NNJ","other",1661,7,0
"5686",2017-11-01,"RWH","1",8889,2321,3042
"5687",2017-11-01,"RWH","other",4055,42,0
"5688",2017-11-01,"Y03007","other",2641,0,0
"5689",2017-11-01,"NQ106","other",548,0,0
"5690",2017-11-01,"RLT","1",6706,932,1184
"5691",2017-11-01,"NEH06","other",1648,1,0
"5692",2017-11-01,"RR1","1",19888,5052,6531
"5693",2017-11-01,"RR1","other",3263,45,1212
"5694",2017-11-01,"RY4","other",943,0,0
"5695",2017-11-01,"RGQ","1",6942,604,1886
"5696",2017-11-01,"RGQ","other",815,0,180
"5697",2017-11-01,"RGP","1",5637,565,1364
"5698",2017-11-01,"RGP","other",475,2,0
"5699",2017-11-01,"RNQ","1",7122,1683,2567
"5700",2017-11-01,"C82038","other",340,0,0
"5701",2017-11-01,"RY5","other",11885,105,8
"5702",2017-11-01,"NJS05","other",3991,117,0
"5703",2017-11-01,"RC9","1",8942,194,2647
"5704",2017-11-01,"RC9","other",2981,0,0
"5705",2017-11-01,"C82009","other",316,0,0
"5706",2017-11-01,"NLO11","other",544,1,0
"5707",2017-11-01,"NLO09","other",506,0,0
"5708",2017-11-01,"RQ8","1",8544,1449,2230
"5709",2017-11-01,"RQ8","other",183,0,0
"5710",2017-11-01,"RD8","1",7239,942,1711
"5711",2017-11-01,"RD8","other",4691,73,0
"5712",2017-11-01,"RM1","1",8465,2122,2795
"5713",2017-11-01,"RM1","other",2407,79,0
"5714",2017-11-01,"RGN","1",11450,2644,3311
"5715",2017-11-01,"RGN","other",729,1,2
"5716",2017-11-01,"RNS","1",8688,1644,2530
"5717",2017-11-01,"RNS","2",1064,10,0
"5718",2017-11-01,"NMH01","other",5593,0,0
"5719",2017-11-01,"NR3","other",4228,77,0
"5720",2017-11-01,"RX1","1",12304,2926,3805
"5721",2017-11-01,"RX1","2",1708,26,0
"5722",2017-11-01,"RX1","other",2931,29,0
"5723",2017-11-01,"NLO10","other",2089,3,0
"5724",2017-11-01,"C82010","other",337,0,0
"5725",2017-11-01,"NLO12","other",227,0,0
"5726",2017-11-01,"Y02428","other",2549,0,0
"5727",2017-11-01,"RXK","1",14676,3161,3150
"5728",2017-11-01,"RXK","2",1089,7,21
"5729",2017-11-01,"RXK","other",2529,0,0
"5730",2017-11-01,"RK5","1",8147,965,2491
"5731",2017-11-01,"RK5","other",4292,39,4
"5732",2017-11-01,"RXW","1",8535,2633,2182
"5733",2017-11-01,"RXW","other",1551,16,0
"5734",2017-11-01,"R1D","other",1950,1,0
"5735",2017-11-01,"C83023","other",592,0,0
"5736",2017-11-01,"Y02615","other",5683,0,0
"5737",2017-11-01,"RJC","1",5617,490,1767
"5738",2017-11-01,"RJC","other",656,0,0
"5739",2017-11-01,"RAJ","1",8445,1206,2586
"5740",2017-11-01,"Y02961","other",3040,0,0
"5741",2017-11-01,"RNA","1",8647,2249,1971
"5742",2017-11-01,"RNA","other",5363,6,0
"5743",2017-11-01,"RQW","1",8765,2572,1348
"5744",2017-11-01,"RCX","1",5083,666,2024
"5745",2017-11-01,"RL4","1",10892,2120,2563
"5746",2017-11-01,"RL4","other",8386,308,0
"5747",2017-11-01,"RWD","1",11208,2629,3586
"5748",2017-11-01,"RWD","other",1538,0,0
"5749",2017-11-01,"RRK","1",9522,1804,3073
"5750",2017-11-01,"RKB","1",11896,2837,4109
"5751",2017-11-01,"RKB","2",1885,35,108
"5752",2017-11-01,"RKB","other",5928,86,0
"5753",2017-11-01,"RWE","1",18807,4180,4431
"5754",2017-11-01,"RWE","2",1769,13,8
"5755",2017-11-01,"RJE","1",13843,4455,4538
"5756",2017-11-01,"RJE","2",436,0,0
"5757",2017-11-01,"RJE","other",6173,76,0
"5758",2017-11-01,"RBK","1",6416,1747,2109
"5759",2017-11-01,"RBK","other",3324,3,0
"5760",2017-11-01,"ATQ02","other",3615,0,0
"5761",2017-11-01,"RWG","1",8094,2094,3014
"5762",2017-11-01,"RWG","other",3527,5,0
"5763",2017-11-01,"RGR","1",5985,573,2158
"5764",2017-11-01,"RWP","1",9984,2983,2977
"5765",2017-11-01,"RWP","other",5273,19,0
"5766",2017-11-01,"RLQ","1",4421,847,1193
"5767",2017-11-01,"RLQ","other",374,0,0
"5768",2017-11-01,"REM","1",7087,1807,3167
"5769",2017-11-01,"REM","other",6378,0,0
"5770",2017-11-01,"RCF","1",5416,387,1088
"5771",2017-11-01,"RBS","1",5799,420,1160
"5772",2017-11-01,"NNF70","other",320,0,0
"5773",2017-11-01,"RFF","1",7091,554,2019
"5774",2017-11-01,"RXL","1",6034,2545,2268
"5775",2017-11-01,"RXL","other",10499,9,0
"5776",2017-11-01,"RMC","1",9135,1973,2449
"5777",2017-11-01,"RMC","other",936,2,33
"5778",2017-11-01,"RAE","1",11110,1962,3428
"5779",2017-11-01,"NNF09","other",2090,5,0
"5780",2017-11-01,"RY2","other",7528,123,0
"5781",2017-11-01,"RWY","1",12097,1094,3151
"5782",2017-11-01,"RLN","1",8254,814,2842
"5783",2017-11-01,"RLN","2",2164,10,44
"5784",2017-11-01,"RLN","other",2814,10,0
"5785",2017-11-01,"RJR","1",5832,1118,2107
"5786",2017-11-01,"RJR","other",721,0,0
"5787",2017-11-01,"RXP","1",11039,1089,3502
"5788",2017-11-01,"RXP","other",6094,0,0
"5789",2017-11-01,"RP5","1",10663,1179,3091
"5790",2017-11-01,"RP5","other",2630,0,572
"5791",2017-11-01,"RJN","1",4120,761,928
"5792",2017-11-01,"RJN","other",162,0,0
"5793",2017-11-01,"RXR","1",8480,2992,3224
"5794",2017-11-01,"RXR","other",9016,226,36
"5795",2017-11-01,"NNF94","other",253,0,0
"5796",2017-11-01,"RR7","1",7218,305,1660
"5797",2017-11-01,"RR7","other",2318,0,0
"5798",2017-11-01,"RCD","1",3998,173,981
"5799",2017-11-01,"RCD","other",712,0,0
"5800",2017-11-01,"NNF99","other",172,0,0
"5801",2017-11-01,"RWA","1",10923,1283,3156
"5802",2017-11-01,"RWA","other",918,3,0
"5803",2017-11-01,"RV9","other",516,0,0
"5804",2017-11-01,"RXN","1",5727,1679,2102
"5805",2017-11-01,"RXN","other",6185,145,370
"5806",2017-11-01,"Y01231","other",2409,0,0
"5807",2017-11-01,"RR8","1",16997,3692,4779
"5808",2017-11-01,"RR8","other",3317,17,0
"5809",2017-11-01,"RY1","other",2505,0,0
"5810",2017-11-01,"REP","2",1004,7,80
"5811",2017-11-01,"Y01069","other",3239,0,0
"5812",2017-11-01,"R0A","1",21530,3927,6643
"5813",2017-11-01,"R0A","2",3499,40,174
"5814",2017-11-01,"R0A","other",9285,15,110
"5815",2017-11-01,"RBT","1",5100,851,1991
"5816",2017-11-01,"RBT","other",2019,0,0
"5817",2017-11-01,"RXF","1",19600,1826,4254
"5818",2017-11-01,"RNL","1",7458,765,2066
"5819",2017-11-01,"RNL","other",1308,9,0
"5820",2017-11-01,"RVW","1",3825,419,1562
"5821",2017-11-01,"RVW","other",9630,23,545
"5822",2017-11-01,"RTV","other",1917,6,0
"5823",2017-11-01,"NLO01","other",4000,2,0
"5824",2017-11-01,"RJL","1",10824,910,2717
"5825",2017-11-01,"RJL","other",1144,0,0
"5826",2017-11-01,"RTF","1",8300,851,3986
"5827",2017-11-01,"RTF","other",7756,17,27
"5828",2017-11-01,"Y02572","other",667,0,0
"5829",2017-11-01,"RW6","1",24067,4558,6324
"5830",2017-11-01,"RW6","other",8900,125,120
"5831",2017-11-01,"RT2","other",3399,0,0
"5832",2017-11-01,"AC008","other",924,0,0
"5833",2017-11-01,"RQ6","1",7423,1943,2526
"5834",2017-11-01,"RQ6","2",1841,14,38
"5835",2017-11-01,"RQ6","other",10037,0,0
"5836",2017-11-01,"RM3","1",8359,877,2851
"5837",2017-11-01,"RM3","other",598,0,0
"5838",2017-11-01,"AXT02","other",3569,0,0
"5839",2017-11-01,"RCU","1",5191,218,676
"5840",2017-11-01,"RCU","other",142,0,0
"5841",2017-11-01,"RHQ","1",8772,2144,2822
"5842",2017-11-01,"RHQ","2",1112,0,0
"5843",2017-11-01,"RHQ","other",7375,0,0
"5844",2017-11-01,"NQT5F","other",1910,4,0
"5845",2017-11-01,"RTR","1",10213,330,2213
"5846",2017-11-01,"RTR","other",1837,0,14
"5847",2017-11-01,"RE9","1",5293,217,1294
"5848",2017-11-01,"RE9","other",501,1,0
"5849",2017-11-01,"RVY","1",6575,1950,1791
"5850",2017-11-01,"RVY","other",3556,4,0
"5851",2017-11-01,"RBN","1",9634,1720,4105
"5852",2017-11-01,"RBN","other",5342,63,0
"5853",2017-11-01,"RWJ","1",8206,1758,2643
"5854",2017-11-01,"RMP","1",7063,1170,1776
"5855",2017-11-01,"RMP","other",5259,35,0
"5856",2017-11-01,"RTD","1",11131,777,2234
"5857",2017-11-01,"RTD","2",1895,25,19
"5858",2017-11-01,"RTD","other",4563,0,5
"5859",2017-11-01,"RFR","1",7882,1469,1493
"5860",2017-11-01,"NNF76","other",3405,0,0
"5861",2017-11-01,"RTX","1",7177,1040,1997
"5862",2017-11-01,"RTX","2",101,0,0
"5863",2017-11-01,"RTX","other",1618,63,58
"5864",2017-11-01,"RWW","1",7070,1342,2513
"5865",2017-11-01,"RWW","other",3919,32,0
"5866",2017-11-01,"RY7","other",3117,0,0
"5867",2017-11-01,"RBL","1",7906,1490,2599
"5868",2017-11-01,"RBL","other",2603,10,0
"5869",2017-11-01,"NNF18","other",182,0,0
"5870",2017-11-01,"AJN","other",360,0,0
"5871",2017-11-01,"RRF","1",6959,2023,2248
"5872",2017-11-01,"RRF","other",563,2,0
"5873",2017-11-01,"RCB","1",9042,1247,3584
"5874",2017-11-01,"RCB","other",6116,16,0
"5875",2017-11-01,"RTK","1",8612,1444,1957
"5876",2017-11-01,"RTK","other",181,7,13
"5877",2017-11-01,"NTV0B","other",3364,1,0
"5878",2017-11-01,"NQT10","other",3597,0,0
"5879",2017-11-01,"RWX","other",2198,0,0
"5880",2017-11-01,"Y04538","other",3247,0,0
"5881",2017-11-01,"RXH","1",12631,2114,3463
"5882",2017-11-01,"RXH","2",987,0,16
"5883",2017-11-01,"RXH","other",1786,2,0
"5884",2017-11-01,"NLW","other",4608,18,0
"5885",2017-11-01,"RXQ","1",7072,1680,2691
"5886",2017-11-01,"RXQ","2",1171,0,524
"5887",2017-11-01,"RXQ","other",3966,89,0
"5888",2017-11-01,"NLT02","other",941,0,0
"5889",2017-11-01,"RN7","1",9013,975,2764
"5890",2017-11-01,"RN7","other",1701,0,0
"5891",2017-11-01,"RBD","1",3463,139,1190
"5892",2017-11-01,"RBD","other",3544,1,0
"5893",2017-11-01,"Y00751","other",4245,0,0
"5894",2017-11-01,"RVV","1",13120,3994,4226
"5895",2017-11-01,"RVV","other",6844,17,307
"5896",2017-11-01,"RXC","1",9424,566,2935
"5897",2017-11-01,"RXC","other",155,0,1
"5898",2017-11-01,"DD401","other",966,0,0
"5899",2017-11-01,"RDU","1",19811,1712,6029
"5900",2017-11-01,"R1J","other",5248,44,1
"5901",2017-11-01,"RTE","1",11627,552,3718
"5902",2017-11-01,"RN3","1",6104,1614,2006
"5903",2017-11-01,"RN3","other",7469,268,0
"5904",2017-11-01,"RN5","1",9279,1967,2345
"5905",2017-11-01,"RN5","other",949,8,0
"5906",2017-11-01,"NDA57","other",710,9,0
"5907",2017-11-01,"R1F","1",3482,527,891
"5908",2017-11-01,"R1F","other",720,0,0
"5909",2017-11-01,"RWF","1",11885,1468,3800
"5910",2017-11-01,"RWF","other",1918,0,0
"5911",2017-11-01,"RPA","1",7837,1333,2536
"5912",2017-11-01,"RPA","other",6218,9,0
"5913",2017-11-01,"RVJ","1",7239,1403,2494
"5914",2017-11-01,"RBZ","1",3503,668,1088
"5915",2017-11-01,"RBZ","other",3959,0,0
"5916",2017-11-01,"L83087","other",148,0,0
"5917",2017-11-01,"RNU","other",2668,76,0
"5918",2017-11-01,"RTH","1",11623,2372,3008
"5919",2017-11-01,"RTH","2",1635,0,64
"5920",2017-11-01,"NQT5H","other",596,1,0
"5921",2017-11-01,"RK9","1",8231,1637,3120
"5922",2017-11-01,"RK9","2",247,1,0
"5923",2017-11-01,"RK9","other",3839,15,0
"5924",2017-11-01,"RD3","1",5219,461,1666
"5925",2017-11-01,"RD3","other",1496,3,0
"5926",2017-11-01,"RHU","1",9335,2725,3046
"5927",2017-11-01,"RHU","2",752,1,0
"5928",2017-11-01,"RHU","other",1797,2,4
"5929",2017-11-01,"RPC","other",833,1,29
"5930",2017-11-01,"RHW","1",9665,1277,3159
"5931",2017-11-01,"RHW","2",1477,14,0
"5932",2017-11-01,"RHW","other",738,0,0
"5933",2017-11-01,"REF","1",6059,1940,2582
"5934",2017-11-01,"REF","other",9372,36,33
"5935",2017-11-01,"RH8","1",8392,767,1968
"5936",2017-11-01,"RH8","other",816,0,0
"5937",2017-11-01,"RA2","1",5956,403,2289
"5938",2017-11-01,"RD1","1",6098,1688,2276
"5939",2017-11-01,"RD1","other",961,12,51
"5940",2017-11-01,"RNZ","1",3940,209,1131
"5941",2017-11-01,"RNZ","2",311,0,0
"5942",2017-11-01,"Y02666","other",1157,0,0
"5943",2017-11-01,"RH5","other",6048,17,0
"5944",2017-11-01,"RYF","other",1175,4,0
"5945",2017-11-01,"NTP11","other",4313,1,0
"5946",2017-11-01,"RW1","other",546,0,1
"5947",2017-11-01,"NTPAD","other",4759,6,0
"5948",2017-11-01,"RTP","1",8023,439,2495
"5949",2017-11-01,"RTP","other",758,0,0
"5950",2017-11-01,"RDR","other",8950,76,10
"5951",2017-11-01,"RBA","1",5910,587,2018
"5952",2017-11-01,"AAH","other",155,0,0
"5953",2017-11-01,"RDZ","1",6203,380,1916
"5954",2017-11-01,"RDZ","2",1315,3,10
"5955",2017-11-01,"RDZ","other",201,0,0
"5956",2017-11-01,"RA9","1",6129,613,2528
"5957",2017-11-01,"RA9","other",2565,1,0
"5958",2017-11-01,"RHM","1",8582,1107,3029
"5959",2017-11-01,"RHM","2",1423,17,10
"5960",2017-11-01,"RHM","other",1886,2,7
"5961",2017-11-01,"RA7","1",9779,1019,3036
"5962",2017-11-01,"RA7","2",1881,109,9
"5963",2017-11-01,"Y02584","other",319,0,0
"5964",2017-11-01,"RYR","1",11573,965,3461
"5965",2017-11-01,"RYR","other",1694,3,0
"5966",2017-11-01,"RA3","1",3732,509,1026
"5967",2017-11-01,"G82071","other",1871,0,0
"5968",2017-11-01,"NTV0W","other",3372,4,0
"5969",2017-11-01,"NLX24","other",1545,0,0
"5970",2017-11-01,"RA4","1",4528,150,1431
"5971",2017-10-01,"RF4","1",21482,3776,4962
"5972",2017-10-01,"RF4","2",782,1,0
"5973",2017-10-01,"RF4","other",2762,14,0
"5974",2017-10-01,"R1H","1",27698,5476,7139
"5975",2017-10-01,"R1H","2",917,1,0
"5976",2017-10-01,"R1H","other",13822,19,0
"5977",2017-10-01,"AD913","other",4624,3,0
"5978",2017-10-01,"RYX","other",19147,200,0
"5979",2017-10-01,"RQM","1",18024,1280,3829
"5980",2017-10-01,"RQM","other",8266,29,0
"5981",2017-10-01,"RJ6","1",6729,826,2417
"5982",2017-10-01,"RJ6","other",9560,17,0
"5983",2017-10-01,"Y02696","other",1082,0,0
"5984",2017-10-01,"RVR","1",12722,874,3405
"5985",2017-10-01,"RVR","2",452,2,13
"5986",2017-10-01,"RVR","other",691,0,0
"5987",2017-10-01,"RJ1","1",12615,1583,3306
"5988",2017-10-01,"RJ1","2",803,0,0
"5989",2017-10-01,"RJ1","other",3129,7,0
"5990",2017-10-01,"Y03082","other",4187,0,0
"5991",2017-10-01,"RQX","1",10560,507,1673
"5992",2017-10-01,"RY9","other",4892,1,0
"5993",2017-10-01,"RYJ","1",10197,3171,3322
"5994",2017-10-01,"RYJ","2",4018,55,6
"5995",2017-10-01,"RYJ","other",10676,116,0
"5996",2017-10-01,"RJZ","1",18331,4147,4387
"5997",2017-10-01,"RJZ","2",1774,9,0
"5998",2017-10-01,"RJZ","other",5332,216,0
"5999",2017-10-01,"RAX","1",9197,758,2115
"6000",2017-10-01,"RAX","2",1052,0,0
"6001",2017-10-01,"RJ2","1",18463,1758,4498
"6002",2017-10-01,"RJ2","other",5939,111,0
"6003",2017-10-01,"R1K","1",11624,3594,5298
"6004",2017-10-01,"R1K","other",16793,174,0
"6005",2017-10-01,"RP6","2",8311,43,12
"6006",2017-10-01,"RAT","other",5443,18,0
"6007",2017-10-01,"RAP","1",14874,1898,2767
"6008",2017-10-01,"Y02973","other",755,0,0
"6009",2017-10-01,"RAL","1",19285,2912,4135
"6010",2017-10-01,"RAL","other",3209,5,0
"6011",2017-10-01,"Y03047","other",1857,0,0
"6012",2017-10-01,"RJ7","1",13370,1779,3850
"6013",2017-10-01,"RJ7","other",1417,0,0
"6014",2017-10-01,"F84747","other",2513,0,0
"6015",2017-10-01,"RAS","1",5606,1546,2027
"6016",2017-10-01,"RAS","other",8282,21,0
"6017",2017-10-01,"Y03094","other",3168,0,0
"6018",2017-10-01,"E84068","other",3289,0,0
"6019",2017-10-01,"RRV","1",12039,1425,1743
"6020",2017-10-01,"Y02147","other",9708,0,0
"6021",2017-10-01,"Y03201","other",2430,0,0
"6022",2017-10-01,"RKE","1",8816,869,1493
"6023",2017-10-01,"NL7","other",5602,0,0
"6024",2017-10-01,"8J094","other",2843,0,0
"6025",2017-10-01,"RDD","1",12369,1216,2662
"6026",2017-10-01,"RC1","1",6246,480,1750
"6027",2017-10-01,"RC1","other",154,0,0
"6028",2017-10-01,"M85813","other",3403,0,0
"6029",2017-10-01,"RQ3","1",5518,506,1139
"6030",2017-10-01,"RJF","1",5586,1009,1938
"6031",2017-10-01,"RJF","other",4311,0,2
"6032",2017-10-01,"RGT","1",10195,1257,3335
"6033",2017-10-01,"RGT","other",3432,6,23
"6034",2017-10-01,"RFS","1",6969,306,2069
"6035",2017-10-01,"NQ108","other",2632,6,0
"6036",2017-10-01,"RDE","1",7777,1646,2333
"6037",2017-10-01,"RDE","other",4418,0,0
"6038",2017-10-01,"Y03571","other",6082,18,0
"6039",2017-10-01,"RTG","1",11180,1691,3503
"6040",2017-10-01,"RTG","other",4683,0,83
"6041",2017-10-01,"RY8","other",5550,1,0
"6042",2017-10-01,"NNJ","other",1868,10,0
"6043",2017-10-01,"RWH","1",4602,1193,1184
"6044",2017-10-01,"RWH","other",2145,11,0
"6045",2017-10-01,"Y03007","other",2657,0,0
"6046",2017-10-01,"NQ106","other",656,0,0
"6047",2017-10-01,"RLT","1",6867,704,1229
"6048",2017-10-01,"NEH06","other",1782,1,0
"6049",2017-10-01,"RR1","1",19974,5077,6290
"6050",2017-10-01,"RR1","other",3577,45,1257
"6051",2017-10-01,"RY4","other",909,0,0
"6052",2017-10-01,"RGQ","1",7211,507,1872
"6053",2017-10-01,"RGQ","other",809,0,157
"6054",2017-10-01,"RGP","1",6304,528,1386
"6055",2017-10-01,"RGP","other",366,6,0
"6056",2017-10-01,"RNQ","1",7217,1403,2461
"6057",2017-10-01,"C82038","other",286,0,0
"6058",2017-10-01,"RY5","other",13224,90,3
"6059",2017-10-01,"NJS05","other",4218,173,0
"6060",2017-10-01,"RC9","1",8595,176,2660
"6061",2017-10-01,"RC9","other",3598,0,0
"6062",2017-10-01,"C82009","other",323,0,0
"6063",2017-10-01,"NLO11","other",641,9,0
"6064",2017-10-01,"NLO09","other",607,2,0
"6065",2017-10-01,"RQ8","1",8567,627,2465
"6066",2017-10-01,"RQ8","other",215,0,0
"6067",2017-10-01,"RD8","1",7364,911,1490
"6068",2017-10-01,"RD8","other",4989,77,0
"6069",2017-10-01,"RM1","1",8805,1286,2761
"6070",2017-10-01,"RM1","other",2492,56,0
"6071",2017-10-01,"RGN","1",11896,2930,3200
"6072",2017-10-01,"RGN","other",780,0,1
"6073",2017-10-01,"RNS","1",9273,1381,2714
"6074",2017-10-01,"RNS","2",1014,2,0
"6075",2017-10-01,"NMH01","other",5887,0,0
"6076",2017-10-01,"NR3","other",4606,107,0
"6077",2017-10-01,"RX1","1",12709,2535,3846
"6078",2017-10-01,"RX1","2",1731,4,0
"6079",2017-10-01,"RX1","other",2929,16,0
"6080",2017-10-01,"NLO10","other",2884,16,0
"6081",2017-10-01,"C82010","other",246,0,0
"6082",2017-10-01,"NLO12","other",298,0,0
"6083",2017-10-01,"Y02428","other",2401,0,0
"6084",2017-10-01,"RXK","1",15212,2798,3163
"6085",2017-10-01,"RXK","2",1181,2,25
"6086",2017-10-01,"RXK","other",2736,0,0
"6087",2017-10-01,"RK5","1",8278,726,2545
"6088",2017-10-01,"RK5","other",4259,33,10
"6089",2017-10-01,"RXW","1",10764,2878,2254
"6090",2017-10-01,"R1D","other",2168,0,0
"6091",2017-10-01,"C83023","other",590,0,0
"6092",2017-10-01,"Y02615","other",5942,0,0
"6093",2017-10-01,"RJC","1",5987,529,1831
"6094",2017-10-01,"RJC","other",757,0,0
"6095",2017-10-01,"RAJ","1",8770,931,2474
"6096",2017-10-01,"Y02961","other",3003,0,0
"6097",2017-10-01,"RNA","1",9156,1378,2283
"6098",2017-10-01,"RNA","other",5134,42,0
"6099",2017-10-01,"RQW","1",8706,2762,1510
"6100",2017-10-01,"RCX","1",5437,335,2041
"6101",2017-10-01,"RL4","1",11436,1500,2694
"6102",2017-10-01,"RL4","other",8782,208,0
"6103",2017-10-01,"RWD","1",12182,2988,3825
"6104",2017-10-01,"RWD","other",1169,0,0
"6105",2017-10-01,"RRK","1",10348,2190,2977
"6106",2017-10-01,"RKB","1",12305,2817,4361
"6107",2017-10-01,"RKB","2",1892,22,128
"6108",2017-10-01,"RKB","other",6358,145,4
"6109",2017-10-01,"RWE","1",18587,3526,4314
"6110",2017-10-01,"RWE","2",1824,9,6
"6111",2017-10-01,"RJE","1",14081,4498,4568
"6112",2017-10-01,"RJE","2",428,0,0
"6113",2017-10-01,"RJE","other",6697,72,0
"6114",2017-10-01,"RBK","1",6639,1768,2234
"6115",2017-10-01,"RBK","other",3617,1,0
"6116",2017-10-01,"ATQ02","other",3720,0,0
"6117",2017-10-01,"RWG","1",8154,1962,2988
"6118",2017-10-01,"RWG","other",3768,16,0
"6119",2017-10-01,"RGR","1",6065,766,2205
"6120",2017-10-01,"RWP","1",10553,2908,3130
"6121",2017-10-01,"RWP","other",5486,5,0
"6122",2017-10-01,"RLQ","1",4740,1042,1184
"6123",2017-10-01,"RLQ","other",432,0,0
"6124",2017-10-01,"REM","1",7437,2243,2937
"6125",2017-10-01,"REM","other",6954,0,0
"6126",2017-10-01,"RCF","1",5547,326,1124
"6127",2017-10-01,"RBS","1",5494,303,1035
"6128",2017-10-01,"NNF70","other",425,0,0
"6129",2017-10-01,"RFF","1",7406,917,1943
"6130",2017-10-01,"RXL","1",6585,1657,2457
"6131",2017-10-01,"RXL","other",11540,4,0
"6132",2017-10-01,"RMC","1",8996,1194,2431
"6133",2017-10-01,"RMC","other",995,3,33
"6134",2017-10-01,"RAE","1",11688,2132,3103
"6135",2017-10-01,"NNF09","other",2337,4,0
"6136",2017-10-01,"RY2","other",7949,179,0
"6137",2017-10-01,"RWY","1",13058,761,3197
"6138",2017-10-01,"RLN","1",8253,967,2796
"6139",2017-10-01,"RLN","2",2237,13,30
"6140",2017-10-01,"RLN","other",2988,6,0
"6141",2017-10-01,"RJR","1",6101,973,2070
"6142",2017-10-01,"RJR","other",768,2,0
"6143",2017-10-01,"RXP","1",11314,784,3548
"6144",2017-10-01,"RXP","other",6501,0,0
"6145",2017-10-01,"RP5","1",11236,1030,3153
"6146",2017-10-01,"RP5","other",3085,0,567
"6147",2017-10-01,"RJN","1",4173,446,887
"6148",2017-10-01,"RJN","other",254,0,0
"6149",2017-10-01,"RXR","1",8801,2207,3343
"6150",2017-10-01,"RXR","other",9491,198,36
"6151",2017-10-01,"NNF94","other",291,0,0
"6152",2017-10-01,"RR7","1",7786,549,1808
"6153",2017-10-01,"RR7","other",2333,2,0
"6154",2017-10-01,"RCD","1",4251,187,990
"6155",2017-10-01,"RCD","other",792,0,0
"6156",2017-10-01,"NNF99","other",197,0,0
"6157",2017-10-01,"RWA","1",11675,1200,3257
"6158",2017-10-01,"RWA","other",977,1,0
"6159",2017-10-01,"RV9","other",636,0,0
"6160",2017-10-01,"RXN","1",5898,2009,2093
"6161",2017-10-01,"RXN","other",6842,265,377
"6162",2017-10-01,"Y01231","other",2267,0,0
"6163",2017-10-01,"RR8","1",17934,2988,4783
"6164",2017-10-01,"RR8","other",3135,13,0
"6165",2017-10-01,"RY1","other",2468,0,0
"6166",2017-10-01,"REP","2",1063,21,111
"6167",2017-10-01,"Y01069","other",3595,0,0
"6168",2017-10-01,"R0A","1",22392,3628,6836
"6169",2017-10-01,"R0A","2",3627,17,140
"6170",2017-10-01,"R0A","other",9725,18,138
"6171",2017-10-01,"RBT","1",5338,863,2069
"6172",2017-10-01,"RBT","other",2101,9,0
"6173",2017-10-01,"RXF","1",20447,3277,4075
"6174",2017-10-01,"RNL","1",7909,761,2084
